feature_id	title	type	status	priority	owner	subsystem_ids	component_ids	description	acceptance_criteria	non_goals	risk	level_of_effort	story_points	target_release	rfc_ids	adr_ids	source_uri	source_lines	created_at	updated_at	tags
FEAT-FEB0	Unnamed Feature	Capability	Proposed		Product Team	SUB-UNNAMED	COMP-9b09278c|COMP-ed80a26a|COMP-fb90bbb8	"---
id: Architecture and Orchestration Research Claude Flow vs Vlaude code
title: Architecture And Orchestration Research Claude Flow Vs Vlaude Code
type: explanation
owner: '@hu3mann'
last_review: '2025-09-26'
next_review: '2025-12-25'
---
Architecture and Orchestration
Claude-flow: Hive-Mind Swarm Coordination
Claude-flow implements a hive-mind architecture where a central Queen agent orchestrates numerous specialized worker agents in parallel. In its default hive-mind mode, up to 64 agents ca"	. Overlapping Functionality: As mentioned, Dopemux’s system and Claude-flow have areas of overlap (task planning, memory mgmt, etc.). In hybrid use, some features might be duplicated. For example, Claude-flow might store a decision in its memory DB, and Dopemux’s agent also logs it to ConPort. That’s actually fine (redundancy in logging), but one has to make sure the outputs don’t conflict (they likely won’t – it’s just two records of the same event, which could even be useful for cross-checking			Size	0				docs/04-explanation/architecture/architecture-and-orchestration-research-claude-flow-vs-vlaude-code.md	1-426	2025-10-02T03:01:45.869321	2025-10-02T03:01:45.869324	database|performance|architecture|testing|api|security
FEAT-01E9	🔗 Related Documentation	Feature	Proposed		Product Team	SUB-ARC42-DOCUMENTA|SUB-ARC42-ARCHITECT	COMP-reference-documentat|COMP-references|COMP-related-documentatio	"- [Feature Hubs](../features/) - Feature-specific documentation
- [Implementation Specs](../../03-reference/implementation/) - Technical details
- [ADRs](../../90-adr/) - Architecture decision records

---

*Architecture documentation explains the ""why"" behind Dopemux's design, helping you understand the system's structure and the reasoning behind architectural decisions.*"					0				docs/04-explanation/architecture/readme.md	1-9	2025-10-02T03:01:45.932508	2025-10-02T03:01:45.932509	architecture
FEAT-6066	Metrics Collection	Feature	Proposed		Product Team	SUB-SUCCESS-METRICS	COMP-performance-metrics|COMP-zen-mcp-performance-|COMP-event-stream-metrics	"```yaml
application_metrics:
  performance: ""response times, throughput, error rates""
  usage: ""feature adoption, user engagement""
  business: ""productivity gains, cognitive load reduction""

infrastructure_metrics:
  system: ""CPU, memory, disk, network""
  containers: ""pod metrics, resource utilization""
  dependencies: ""external service health""

custom_metrics:
  adhd_effectiveness: ""attention span, task completion""
  ai_assistance: ""suggestion acceptance, user satisfaction""
  workflow_efficiency"					0				docs/04-explanation/architecture/deployment-architecture.md	1-18	2025-10-02T03:01:45.938098	2025-10-02T03:01:45.938099	performance|architecture
FEAT-7E14	Deployment Workflow	Feature	Proposed		Product Team	SUB-ADVANCED-WORKFL	COMP-development-workflow|COMP-test-prd-to-tasks-wo|COMP-test-4-template-work	"```yaml
deployment_pipeline:
  development: ""feature branches, automated testing""
  staging: ""integration testing, performance validation""
  production: ""blue-green deployment, gradual rollout""

rollback_procedures:
  automated: ""health check failure triggers rollback""
  manual: ""operator-initiated via deployment console""
  recovery_time: ""rollback completed within 5 minutes""

maintenance_windows:
  frequency: ""monthly for updates""
  duration: ""2 hours maximum""
  notification: ""1 week advance no"					0				docs/04-explanation/architecture/deployment-architecture.md	1-18	2025-10-02T03:01:45.938771	2025-10-02T03:01:45.938772	testing|performance
FEAT-6E26	Fast Pattern Classifier	Feature	Proposed		Product Team		COMP-pattern-matching|COMP-10-morphllm-fast-app|COMP-circuit-breaker-patt	"**Purpose**: Rule-based classification for common development patterns

```python
class FastPatternClassifier:
    """"""Local pattern-based classification""""""

    CLASSIFICATION_RULES = {
        MemoryType.DECISION: [
            # Git commit patterns
            r'^(feat|feature)(\(.+\))?: .+',
            r'^(add|implement|create): .+',

            # Conversation patterns
            r'(?i)\b(decided?|chose|going with|let\'s use|we\'ll use)\b',
            r'(?i)\b(switched to|migrated to|adop"					0				docs/04-explanation/architecture/intelligent-memory-architecture.md	1-95	2025-10-02T03:01:45.949640	2025-10-02T03:01:45.949642	testing|architecture
FEAT-63CF	Arc42 Architecture Documentation (100% Complete)	Feature	Proposed		Product Team	SUB-NEXT-PHASE-COMP|SUB-FOR-TWO-PLANE-A	COMP-reference-documentat|COMP-architecture-impleme|COMP-two-plane-architectu	"Located in: `./docs/DMPX IMPORT/dopemux-docs/architecture/`

| Section | Status | Implementation Ready |
|---------|--------|---------------------|
| [01-Introduction](./DMPX%20IMPORT/dopemux-docs/architecture/01-introduction/) | ✅ Complete | ✅ Ready |
| [02-Constraints](./DMPX%20IMPORT/dopemux-docs/architecture/02-constraints/) | ✅ Complete | ✅ Ready |
| [04-Solution Strategy](./DMPX%20IMPORT/dopemux-docs/architecture/04-solution-strategy/) | ✅ Complete | ✅ Ready |
| [05-Building Blocks](./DMPX"					0				docs/04-explanation/architecture/master-architecture.md	1-17	2025-10-02T03:01:45.962280	2025-10-02T03:01:45.962281	testing|architecture
FEAT-EEFB	Week 3-4: Memory System Integration	Capability	Proposed		Product Team	SUB-PROJECT-MEMORY-|SUB-ENHANCED-ROLE-S	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"- Letta framework MCP client integration
- SQLite backup system for offline capability
- Context preservation and session management
- Memory block operations and hierarchical storage"					0				docs/04-explanation/architecture/master-architecture.md	1-5	2025-10-02T03:01:45.963504	2025-10-02T03:01:45.963505	architecture
FEAT-5B72	Slice-Based Development Commands	Feature	Proposed		Product Team	SUB-FRAMEWORK-ECOSY	COMP-development-workflow|COMP-phase-structure-ensu|COMP-restful-and-graphql-	"The discovered 8-command workflow optimized for ADHD developers:

1. **`/bootstrap`** - Context preparation and task orientation
2. **`/research`** - Knowledge acquisition (Context7 → EXA fallback)
3. **`/story`** - Requirements definition with acceptance criteria
4. **`/plan`** - Implementation strategy breakdown
5. **`/implement`** - Test-driven development execution
6. **`/debug`** - Systematic problem solving
7. **`/ship`** - Integration and documentation
8. **`/switch`** - Context managemen"	"4. **`/plan`** - Implementation strategy breakdown
5. **`/implement`** - Test-driven development execution
6. **`/debug`** - Systematic problem solving
7. **`/ship`** - Integration and documentation
8. **`/switch`** - Context management and clean transitions"				0				docs/04-explanation/architecture/master-architecture.md	1-15	2025-10-02T03:01:45.964817	2025-10-02T03:01:45.964818	testing
FEAT-6F19	Integration with PM System	Epic	Proposed		Product Team	SUB-ALTERNATIVE-1-C|SUB-ALL-FLAGS-WITH-	COMP-5-claude-code-deskto|COMP-7-leantime-api-and-w|COMP-analytics-integratio	"Once PM integration is running, we'll use the PM system for:
- **Level 1 Planning**: Epic-level features from arc42 building blocks
- **Level 2 Planning**: Phase milestones from implementation roadmap
- **Level 3 Planning**: Sprint-level tasks from slice-based workflows
- **Level 4 Planning**: Individual development stories with acceptance criteria

---"	---				0				docs/04-explanation/architecture/master-architecture.md	1-8	2025-10-02T03:01:45.965631	2025-10-02T03:01:45.965632	architecture
FEAT-F2F2	Advantages:	Feature	Proposed		Product Team			"1. **ADHD-Optimized Performance**:
   - Central coordination enables <50ms response times for attention-sensitive operations
   - Predictable latency patterns support cognitive load management
   - Real-time adaptation based on user state and context

2. **Agent Coordination Efficiency**:
   - Hub enables intelligent task routing between agents
   - Centralized state management prevents agent conflicts
   - Efficient resource allocation and load balancing

3. **Scalability with Accommodation Qua"					0				docs/04-explanation/architecture/adr-001-architecture-paradigm.md	1-21	2025-10-02T03:01:45.973772	2025-10-02T03:01:45.973773	testing|performance|architecture
FEAT-B217	Trade-offs Accepted:	Feature	Proposed		Product Team		COMP-performance-trade-of	"1. **Hub as Potential Bottleneck**:
   - Mitigation: Hub designed for horizontal scaling with load balancing
   - Multiple hub instances with state synchronization
   - Intelligent caching and request optimization

2. **Complexity in Hub Logic**:
   - Mitigation: Modular hub design with clear separation of concerns
   - Comprehensive testing and monitoring
   - Gradual complexity introduction with feature flags

3. **Network Latency for Hub Communication**:
   - Mitigation: Optimized protocols a"					0				docs/04-explanation/architecture/adr-001-architecture-paradigm.md	1-16	2025-10-02T03:01:45.974458	2025-10-02T03:01:45.974459	testing|performance|architecture
FEAT-8B50	Medium Risk: Agent Coordination Complexity	Feature	Proposed		Product Team	SUB-1-AGENT-ORCHEST|SUB-EMERGENT-COORDI	COMP-9-openmemory-mem0-pr|COMP-agent-base-class|COMP-design-for-discovera	"- **Risk**: Complex interactions between 64 agents create unpredictable behavior
- **Probability**: Medium
- **Impact**: Medium (affects feature quality)
- **Mitigation**:
  - Gradual agent deployment with extensive testing
  - Comprehensive agent interaction monitoring
  - Fallback mechanisms for agent coordination failures"					0				docs/04-explanation/architecture/adr-001-architecture-paradigm.md	1-8	2025-10-02T03:01:45.976259	2025-10-02T03:01:45.976260	testing
FEAT-770D	Unnamed Feature	Feature	Proposed		Product Team	SUB-UNNAMED	COMP-9b09278c|COMP-ed80a26a|COMP-fb90bbb8	"New Strategy Set: mem4sprint (What’s new)

  The repository includes a new strategy/documentation set focused on sprint planning and operational flows:

  conport-custom-instructions/mem4sprint.md — concise guidance and patterns for using flat categories and valid FTS 
  prefixes.
  conport-custom-instructions/mem4sprint.schema_and_templates.md — meta schema, compact starters, FTS query rules, and 
  minimal operational call recipes.
  Key highlights:

  Flat category model (e.g., artifacts, rfc"	"s where explicit isolation per call is required.
  If an IDE passes the literal string ${workspaceFolder}, ConPort will ignore it and auto-detect safely (logged at 
  WARNING).
  For debugging ambiguous roots (e.g., nested repos), run the detection info tool to confirm which directory was 
  selected.
  Example MCP launch (relying fully on auto-detect):"				0				docs/04-explanation/mcp-orchestrator/new-strategy-set-mem4sprint-what-s-new-	1-204	2025-10-02T03:01:46.018820	2025-10-02T03:01:46.018822	database|architecture
FEAT-3899	--- ConPort Memory Strategy ---	Feature	Proposed		Product Team	SUB-PROJECT-MEMORY-|SUB-DATA-ORGANIZATI	COMP-validated-memory-est|COMP-conport-integration-|COMP-working-memory-offlo	"conport_memory_strategy:
    # CRITICAL: At the beginning of every session, the agent MUST execute the 'initialization' sequence
    # to determine the ConPort status and load relevant context.
    workspace_id_source: ""The agent must obtain the absolute path to the current workspace to use as `workspace_id` for
   all ConPort tool calls. This might be available as `${workspaceFolder}` or require asking the user.""

    initialization:
      thinking_preamble: |

      agent_action_plan:
        "					0				docs/04-explanation/mcp-orchestrator/# --- ConPort Memory Strategy ---	1-482	2025-10-02T03:01:46.048115	2025-10-02T03:01:46.048116	database|architecture
FEAT-FB30	Unnamed Feature	Feature	Proposed		Product Team	SUB-UNNAMED	COMP-9b09278c|COMP-ed80a26a|COMP-fb90bbb8	"---
id: rfc-YYYY-NNN-descriptive-title
title: RFC NNNN - Descriptive Title Here
type: rfc
status: draft
date: YYYY-MM-DD
author: @username
feature_id: dopemux-feature-name
tags: [tag1, tag2, tag3]
graph_metadata:
  node_type: Pattern
  relates_to: []
  impact: medium
prelude: ""50-100 token summary of the proposal for semantic search embeddings""
reviewers:
  - @reviewer1
  - @reviewer2
---"					0				docs/templates/rfc-template.md	1-19	2025-10-02T03:01:46.350517	2025-10-02T03:01:46.350520	
FEAT-B920	Context	Feature	Proposed		Product Team	SUB-SECTION-3-CONTE|SUB-MCP-INTEGRATION	COMP-3-system-scope-conte|COMP-context|COMP-context-retrieval-15	"- Background information and constraints
- Current state and limitations
- Dependencies and related work
- Research already conducted"					0				docs/templates/rfc-template.md	1-5	2025-10-02T03:01:46.350902	2025-10-02T03:01:46.350904	
FEAT-EA71	Unnamed Feature	Feature	Proposed		Product Team	SUB-UNNAMED	COMP-9b09278c|COMP-ed80a26a|COMP-fb90bbb8	"---
id: caveat-YYYY-NNN-short-description
title: Caveat - Short Issue Description
type: caveat
severity: medium  # low, medium, high, critical
date: YYYY-MM-DD
author: @username
feature_id: dopemux-feature-name
tags: [issue-type, component, urgency]
graph_metadata:
  node_type: Caveat
  relates_to: [file.py, function_name, related_task]
  impact: medium
prelude: ""Brief description of the issue/warning for semantic search (≤100 tokens)""
---"					0				docs/templates/caveat-template.md	1-16	2025-10-02T03:01:46.352111	2025-10-02T03:01:46.352112	
FEAT-9C47	Technical Context	Feature	Proposed		Product Team	SUB-SECTION-3-CONTE|SUB-LEANTIME-S-TECH	COMP-technical-performanc|COMP-3-system-scope-conte|COMP-context	"- Current architecture/implementation
- Constraints and limitations
- Dependencies and requirements"					0				docs/templates/adr-template.md	1-4	2025-10-02T03:01:46.353780	2025-10-02T03:01:46.353781	architecture
FEAT-0B10	Constraints	Feature	Proposed		Product Team	SUB-5-DESIGN-PRINCI	COMP-5-design-principles-|COMP-5-technical-constrai|COMP-security-constraints	"- Technical limitations
- Time/resource constraints
- Organizational policies"					0				docs/templates/adr-template.md	1-4	2025-10-02T03:01:46.354045	2025-10-02T03:01:46.354047	
