from_id	from_type	to_id	to_type	relation	rationale	confidence
RS-73980604	Research	FEAT-B7A8	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4CB1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-490A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-84D8	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AE58	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8F86	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6D91	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9370	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-55F3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A79A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-743F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6A07	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-159E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7BF7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3C43	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-90C6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-C174	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F4A1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9180	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-537B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1CD4	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9DAD	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-04C1	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0383	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8971	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7D1C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2DAC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4B58	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-86CC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8C07	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6956	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-58D2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-23E4	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0859	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-109D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FEBA	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-30D4	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3463	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-473A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4101	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1BA7	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7025	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AEF3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1F2E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3B22	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DBCC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-99BC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9E67	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E06D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DC27	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-448E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D174	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A47A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FBDC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5270	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-073F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6EE2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7BDC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-060B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-AC41	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1E54	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B2E5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6E0A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8A9D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-294E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EEFB	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5B72	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6F19	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-00CF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2309	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-1108	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-02F6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-8333	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3A7A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EDE9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F2EE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2073	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EF05	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-512B	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-E927	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5F35	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5C94	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-EF2A	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-5A0D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-203C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-92DE	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-CD0C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-40A3	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D3BC	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3F77	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B543	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-4C5E	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-6025	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-7288	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FEB0	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-2A58	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-D727	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-9DE5	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-612D	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-0D07	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A609	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-A79F	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F58C	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-71F6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-10D6	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-DB46	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-B2B9	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-F8E2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-BE68	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-FB32	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-3FDF	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	FEAT-98D2	Feature	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-15b0f445	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-implementation	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-when-to-use-each-ser	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-correct-approach	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-incorrect-approach-n	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-ready-to-start-imple	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-documentation-status	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-for-developers	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-overview	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-letta-framework-inte	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-chat-and-diff-interf	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-final-documentation-	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-8f47ddb3	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-ai-assistant-windows	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-performance-sla	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-performance-metrics	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-the-foundation-start	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-c	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-acronyms-and-abbrevi	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-1-2-7-category-archi	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-6-2-api-architecture	Component	informs	Research provides relevant context	0.68
RS-73980604	Research	COMP-3-2-category-2-agent	Component	informs	Research provides relevant context	0.68
