research_id	title	research_type	status	author	date_collected	recency_days	source_quality	sample_size	method	claim_summary	key_findings	key_metrics	limitations	risks	recommendation	confidence	score_breakdown	sources	source_uri	source_lines	use_by	tags
RS-40502360	Examples	Benchmark	Complete		2025-10-02	0	Medium			"```
Standard: ""The authentication system has a security vulnerability in the user validation function""
Token Efficient: ""auth.js:45 → 🛡️ sec risk in user val()""

Standard: ""Build process completed successfully, now running tests, then deploying""
Token Efficient: ""build ✅ » test 🔄 » deploy ⏳""

Standa"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/research/historical-extracts/CLAUDE_CODE_COMPLETE_CONFIG.md	1-18	2025-12-31	security|testing|architecture|performance
RS-32463246	root-cause-analyst	Tech Spike	Complete		2025-10-02	0	Medium			"**Purpose**: Complex problem investigation
**Features**: Evidence-based analysis, hypothesis testing
**Integration**: Problem diagnosis, systematic investigation"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/research/historical-extracts/CLAUDE_CODE_COMPLETE_CONFIG.md	1-4	2026-03-31	testing
RS-17699640	Leverage multiple AI models for complex decisions	Tech Spike	Complete		2025-10-02	0	Medium			"async def complex_decision(problem):
    # Get multiple perspectives
    consensus = await zen.consensus([
        'gpt-5',           # Advanced reasoning
        'o3-mini',         # Fast logical analysis
        'gemini-2.5-pro',  # Large context analysis
        'claude-opus-4.1'  # Comprehensive"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/research/historical-extracts/CLAUDE_CODE_COMPLETE_CONFIG.md	1-19	2026-03-31	
RS-76332007	Critical Corrections	Tech Spike	Complete		2025-10-02	0	Medium			"| Server | ACTUAL Purpose | NOT |
|--------|---------------|-----|
| **zen** | Multi-model orchestration (Claude, GPT-5, Gemini, O3) with consensus, debug, review | NOT just orchestration |
| **claude-context** | Semantic code search using embeddings (ChromaDB) | NOT context management |
| **conport"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	|; | Official docs source |	ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_QUICK_REFERENCE.md	1-12	2026-03-31	testing|api
RS-45382154	Phase 1 Routing	Tech Spike	Complete		2025-10-02	0	Medium			"```python
def route_task(task):
    if requires_deep_reasoning(task):
        return sequential_thinking → claude_flow
        
    if task.type == 'project_planning':
        return leantime → task_master → claude_flow
        
    if task.type == 'implementation':
        return claude_flow(method"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_QUICK_REFERENCE.md	1-17	2026-03-31	
RS-22317322	Workflow Patterns	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- **SPARC**: Specification → Pseudocode → Architecture → Refinement → Code
- **TDD**: Test → Implement → Refactor
- **Swarm**: Distributed problem solving with consensus

---"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_QUICK_REFERENCE.md	1-6	2028-10-01	testing|architecture
RS-54861011	Context & Goal	Tech Spike	Complete		2025-10-02	0	Medium			"**Strategic Objective**: Design and build a custom agent system that learns from Claude-flow's successes while addressing its limitations, enabling a smooth migration path from Claude-flow to a fully custom solution.

**Key Insights from Research**:
- Claude-flow achieves 84.8% SWE-Bench solve rate "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_CUSTOM_AGENT_RND.md	1-11	2026-03-31	architecture
RS-72561611	agent_communication.py	Standards/Regulatory	Complete		2025-10-02	0	Medium			"from enum import Enum
from dataclasses import dataclass
from typing import Any, Optional, List
import asyncio
import json

class MessageType(Enum):
    TASK_REQUEST = ""task_request""
    TASK_RESPONSE = ""task_response""
    CONSENSUS_REQUEST = ""consensus_request""
    CONSENSUS_VOTE = ""consensus_vote""
"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_CUSTOM_AGENT_RND.md	1-75	2028-10-01	
RS-34805133	Token Optimization Strategies	Benchmark	Complete		2025-10-02	0	Medium			"```yaml
token_optimization:
  context_compression:
    techniques:
      - ""Sliding window with decay""
      - ""Importance-based filtering""
      - ""Semantic deduplication""
    expected_savings: ""40-60%""
    
  caching:
    levels:
      - ""Response cache (exact matches)""
      - ""Semantic cache (si"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_CUSTOM_AGENT_RND.md	1-31	2025-12-31	api|performance
RS-59438755	Experiments to Conduct	Benchmark	Complete		2025-10-02	0	Medium			"```yaml
experiments:
  exp_1:
    name: ""Agent Communication Latency""
    setup: ""10 agents passing messages in sequence""
    measure: [""End-to-end latency"", ""Message throughput""]
    target: ""< 10ms per hop""
    
  exp_2:
    name: ""Memory System Performance""
    setup: ""1000 concurrent memory oper"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	"usage""]"	ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_CUSTOM_AGENT_RND.md	1-30	2025-12-31	testing|architecture|performance
RS-72663510	Success Metrics	Benchmark	Complete		2025-10-02	0	Medium			"```yaml
success_criteria:
  functionality:
    - ""All agent types operational""
    - ""Workflows execute successfully""
    - ""Memory system integrated""
    
  performance:
    - ""Agent spawn time < 500ms""
    - ""Message latency < 10ms""
    - ""Memory query < 50ms""
    
  compatibility:
    - ""All MCP "						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/DOPEMUX_CUSTOM_AGENT_RND.md	1-26	2025-12-31	testing|architecture|performance
RS-21134240	Agent system architecture enables sophisticated parallel coordination	Benchmark	Complete		2025-10-02	0	Medium			Claude-flow's 64-agent system demonstrates remarkable sophistication with agents organized into functional categories. Core development agents include specialized roles for coding, planning, research, review, and testing. The swarm coordination layer provides hierarchical, mesh, and adaptive coordin						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/Implementation-claudecode-claudeflow.md	1-7	2025-12-31	testing|architecture|performance
RS-67304787	Executive Summary	Tech Spike	Complete		2025-10-02	0	Medium			This research synthesizes findings from academic studies, existing ADHD applications, and technical implementations to design a comprehensive ADHD support system for the Dopemux terminal environment. Based on meta-analyses showing **moderate to large effect sizes (g = 0.56-2.03)** for executive func						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/adhd-support.md	1-3	2026-03-31	architecture
RS-28283850	Hyperfocus Management Paradox	Tech Spike	Complete		2025-10-02	0	Medium			"Up to **99% of individuals with ADHD experience hyperfocus**, yet only 6 academic papers specifically address this phenomenon. Hyperfocus differs from flow state by being less controllable and potentially interfering with other priorities.

**Hyperfocus Detection and Protection:**
```python
class Hy"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/HISTORICAL/preliminary-docs-normalized/research/findings/adhd-support.md	1-23	2026-03-31	
RS-98169145	Untitled Research	Tech Spike	Complete	ity:/root/.Xauthority:ro	2025-09-26	6	Medium			"---
id: conport-strategy
title: Conport Strategy
type: explanation
owner: '@hu3mann'
last_review: '2025-09-26'
next_review: '2025-12-25'
---
🚀 Enhanced Dopemux MCP Orchestration with ConPort Integration

  Key Insights from Your ConPort Strategy

  1. Workspace-based memory with automatic initializa"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	"_item_id=task.id,; s; _item_type=""progress"","	ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/mcpOrchestratorTemp/conport-strategy.md	1-514	2026-03-25	database|testing|api|architecture
RS-12519792	Untitled Research	Benchmark	Complete	"ized (assuming the developer has git configured), an agent could perform git commit -m ""AI commit: message"" and push. There is a consideration of trust here – auto-committing code that a human hasn’t glanced at can be risky. One compromise is to have Claude-flow prepare the commit (message + staged files) but let the human actually push or confirm. For example, Claude-flow could drop a commit message draft in ConPort or memory, and the developer uses Dopemux’s existing commit command to finalize it."	2025-09-26	6	High			"---
id: Architecture and Orchestration Research Claude Flow vs Vlaude code
title: Architecture And Orchestration Research Claude Flow Vs Vlaude Code
type: explanation
owner: '@hu3mann'
last_review: '2025-09-26'
next_review: '2025-12-25'
---
Architecture and Orchestration
Claude-flow: Hive-Mind Swarm"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	s (files, external APIs, etc.).; memory management platform for stateful agents. Letta provides advanced persistent memory and reasoning capabilities for AI agents. By integrating Letta, Dopemux can have agents with long-term memory that persists beyond the immediate project (similar to OpenMemory, but potentially with more structure or built-in summarization). Letta’s design focuses on making agent memory editable and transparent. In Dopemux’s context, Letta could manage how agents forget or recall information over very long development cycles, and it can interface with Anthropic Claude (though embedding models for Claude may be limited as of now). Essentially, Letta might act as a memory layer that sits on top of things like OpenMemory/ConPort, giving a unified interface to agent memory that can grow and be pruned intelligently.; use on the fly	ALL_RECOVERED_DOCS_EXPANDED/commit_49c1e9e/docs/mcpOrchestratorTemp/Architecture and Orchestration Research Claude Flow vs Vlaude code.md	1-426	2025-12-25	security|database|testing|architecture|api|performance
RS-23901472	Task Type Mapping	Standards/Regulatory	Complete		2025-10-02	0	High			"| Task Type | Intent Cues (Regex) | Primary MCP | Secondary MCPs | Memory Operations |
|-----------|-------------------|-------------|----------------|-------------------|
| **Plan / Tickets** | `plan\|roadmap\|milestone\|ticket` | leantime | conport, task-master-ai | conport.logPlanning |
| **Resea"						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5	\|default to` | openmemory | conport | - |	ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/MCP_ROUTING_MATRIX.md	1-14	2028-10-01	testing|architecture
RS-77831991	5. Documentation Standards	Standards/Regulatory	Complete		2025-10-02	0	Medium			"```javascript
if (mentionsStandardOrAPI(intent)) {
    docs = await context7.getDocs(standard);
    useAsContext(docs);
}
```
**Purpose**: Ensure compliance with standards before changes"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/MCP_ROUTING_MATRIX.md	1-8	2028-10-01	
RS-38511362	Minimal JSON Router Config	Standards/Regulatory	Complete		2025-10-02	0	High			"```json
{
  ""routing"": {
    ""guards"": {
      ""dryRunPatterns"": [
        ""secrets"", ""prod"", ""release"",
        ""migrate"", ""k8s"", ""iptables"",
        ""systemctl"", ""DELETE"", ""DROP""
      ],
      ""writeAllowlist"": [
        ""src/**"",
        ""docs/**"",
        ""tests/**"",
        ""config/dev/**""
   "						0.75	recency:1.0|quality:1.0|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/MCP_ROUTING_MATRIX.md	1-89	2028-10-01	testing|architecture
RS-90955056	Week 9-10: Intelligence Layer	Tech Spike	Complete		2025-10-02	0	Medium			"- [ ] **ConPort memory integration**
  - Cross-session context preservation
  - Decision rationale tracking
  - Project knowledge graphs

- [ ] **Sequential thinking for complex problems**
  - Multi-step debugging workflows
  - Architectural analysis chains
  - Hypothesis testing automation

- [ ] *"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/METAMCP_ORCHESTRATION_ROADMAP.md	1-15	2026-03-31	testing
RS-46679354	**Technical Performance**	Benchmark	Complete		2025-10-02	0	Medium			"| Metric | Current | Target | Critical |
|--------|---------|---------|----------|
| Routing latency | TBD | <50ms | ✅ ADHD-critical |
| Server response time | TBD | <2s | ✅ User experience |
| Token optimization | TBD | 15-25% reduction | ✅ Cost efficiency |
| Test coverage | TBD | ≥90% | ✅ Quality"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/METAMCP_ORCHESTRATION_ROADMAP.md	1-7	2025-12-31	testing|performance
RS-58285351	**Core Development Stack**	Standards/Regulatory	Complete		2025-10-02	0	Medium			"```yaml
orchestration:
  language: ""Python 3.11+""
  framework: ""FastAPI + Celery + Redis""
  containers: ""Docker + docker-compose""
  networking: ""Bridge networks + service discovery""

monitoring:
  health_checks: ""HTTP endpoints + circuit breakers""
  metrics: ""Prometheus + Grafana""
  logging: ""Struct"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/METAMCP_ORCHESTRATION_ROADMAP.md	1-20	2028-10-01	api
RS-79365018	**External Resources**	Standards/Regulatory	Complete		2025-10-02	0	Medium			"- [Model Context Protocol Specification](https://github.com/modelcontextprotocol/specification)
- [ADHD Development Research](./docs/HISTORICAL/)
- [Multi-Agent System Patterns](./docs/backlog/stories/)

---

**🎉 Ready to begin Phase 1 implementation with clear milestones and success metrics!**

Thi"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5	https://github.com/modelcontextprotocol/specification	ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/METAMCP_ORCHESTRATION_ROADMAP.md	1-9	2028-10-01	architecture
RS-21224093	Core ADHD Profile	Standards/Regulatory	Complete		2025-10-02	0	Medium			"adhd_profile:
  # Focus and attention settings
  focus_duration: 25              # Average focused work period (minutes)
  break_interval: 5               # Break between focus sessions (minutes)
  notification_style: gentle      # gentle/standard/minimal
  visual_complexity: minimal      # minimal/"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/CONFIGURATION.md	1-20	2028-10-01	
RS-63800735	Schema validation rules (internal)	Standards/Regulatory	Complete		2025-10-02	0	Medium			"validation:
  adhd_profile:
    focus_duration:
      type: integer
      min: 5
      max: 90
      default: 25

    break_interval:
      type: integer
      min: 1
      max: 30
      default: 5

    notification_style:
      type: enum
      values: [gentle, standard, minimal]
      default: gen"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/CONFIGURATION.md	1-25	2028-10-01	
RS-65851149	ADHD Profile Override	Standards/Regulatory	Complete		2025-10-02	0	Medium	30		"| Variable | Description | Default | Example |
|----------|-------------|---------|---------|
| `DOPEMUX_FOCUS_DURATION` | Focus session length (minutes) | `25` | `export DOPEMUX_FOCUS_DURATION=30` |
| `DOPEMUX_BREAK_INTERVAL` | Break duration (minutes) | `5` | `export DOPEMUX_BREAK_INTERVAL=10` |
|"						0.7	recency:1.0|quality:0.7|sample:0.6|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/CONFIGURATION.md	1-9	2028-10-01	
RS-15939709	Configuration Validation	Benchmark	Complete		2025-10-02	0	Medium			"The ConfigManager validates all settings on load:

```python
class ConfigManager:
    def validate_config(self, config: Dict) -> Tuple[bool, List[str]]:
        """"""Validate ADHD-focused configuration""""""

        errors = []

        # Validate ADHD profile
        adhd = config.get('adhd_profile', {"						0.68	recency:1.0|quality:0.7|sample:0.5|method:0.5		ALL_RECOVERED_DOCS_EXPANDED/commit_0d15573/docs/CONFIGURATION.md	1-26	2025-12-31	performance
